Time,Temp(�C),Vpv(V),Iac(A),Vac(V),Fac(Hz),Pac(W),Zac(mOhm),E-Total(kWh),E-Today(kWh),h-Total(h),Vpv1(V),Vpv2(V),Vpv3(V),Ipv1(A),Ipv2(A),Ipv3(A),Ppv1(W),Ppv2(W),Ppv3(W),Iac1(A),Iac2(A),Iac3(A),Vac1(V),Vac2(V),Vac3(V),Temp1(C),Temp2(C),RAD1(W/m^2),RAD2(W/m^2)
2023/10/23 15:09:30, 46.3,274.6,  2.1,239.9, 49.89,  1529,NA, 94604.4,    22.30, 33013,274.6,443.7,432.6,  0.9,  1.3,  1.7,   247,   576,   735,  2.1,  2.0,  2.1,239.9,241.5,241.5,NA,NA,NA,NA
2023/10/23 15:14:30, 46.0,262.5,  2.2,240.1, 49.88,  1552,NA, 94604.5,    22.40, 33013,262.5,444.5,428.4,  0.9,  1.3,  1.7,   236,   577,   728,  2.2,  2.1,  2.2,240.1,241.6,241.7,NA,NA,NA,NA
2023/10/23 15:19:30, 45.5,278.5,  2.3,241.5, 50.07,  1637,NA, 94604.7,    22.60, 33013,278.5,434.4,432.9,  0.9,  1.4,  1.8,   250,   608,   779,  2.3,  2.2,  2.3,241.5,242.9,243.2,NA,NA,NA,NA
2023/10/23 15:24:30, 45.6,237.5,  3.2,241.5, 50.02,  2219,NA, 94604.8,    22.70, 33013,237.5,447.9,417.9,  1.3,  1.9,  2.6,   308,   851,  1086,  3.2,  3.0,  3.1,241.5,242.8,243.0,NA,NA,NA,NA
2023/10/23 15:29:30, 45.9,274.6,  3.3,241.9, 49.93,  2352,NA, 94605.0,    22.90, 33013,274.6,467.4,425.6,  1.1,  1.8,  2.8,   302,   841,  1191,  3.3,  3.2,  3.3,241.9,243.0,243.6,NA,NA,NA,NA
2023/10/23 15:34:30, 46.0,270.0,  2.7,241.4, 49.98,  1963,NA, 94605.2,    23.10, 33013,270.0,456.7,427.2,  1.0,  1.6,  2.3,   270,   730,   982,  2.7,  2.6,  2.7,241.4,242.9,243.2,NA,NA,NA,NA
2023/10/23 15:39:30, 45.8,278.7,  2.1,241.4, 49.97,  1475,NA, 94605.3,    23.20, 33013,278.7,438.2,424.8,  0.7,  1.2,  1.7,   195,   525,   722,  2.1,  2.0,  2.1,241.4,242.6,242.8,NA,NA,NA,NA
2023/10/23 15:44:30, 45.4,268.4,  1.8,241.0, 49.96,  1288,NA, 94605.5,    23.40, 33013,268.4,465.0,427.4,  0.5,  0.9,  1.7,   134,   418,   726,  1.8,  1.7,  1.8,241.0,242.6,242.5,NA,NA,NA,NA
2023/10/23 15:49:30, 44.9,237.7,  1.2,241.4, 50.00,   851,NA, 94605.5,    23.40, 33014,237.7,440.6,412.9,  0.4,  0.6,  1.1,    95,   264,   454,  1.2,  1.2,  1.2,241.4,242.4,242.4,NA,NA,NA,NA
2023/10/23 15:54:30, 44.5,231.1,  0.9,241.5, 49.98,   583,NA, 94605.6,    23.50, 33014,231.1,428.7,418.0,  0.3,  0.4,  0.7,    69,   171,   292,  0.9,  0.9,  1.0,241.5,242.6,242.5,NA,NA,NA,NA
2023/10/23 15:59:30, 44.0,228.3,  1.1,241.5, 50.00,   749,NA, 94605.7,    23.60, 33014,228.3,416.0,410.8,  0.5,  0.6,  0.9,   114,   249,   369,  1.1,  1.0,  1.1,241.5,242.6,241.6,NA,NA,NA,NA
2023/10/23 16:04:30, 43.9,267.3,  1.7,240.9, 49.93,  1296,NA, 94605.8,    23.70, 33014,267.3,460.5,437.5,  0.7,  1.0,  1.5,   187,   460,   656,  1.7,  1.7,  1.7,240.9,242.0,242.1,NA,NA,NA,NA
2023/10/23 16:09:30, 44.0,266.5,  2.2,241.4, 49.96,  1587,NA, 94605.9,    23.80, 33014,266.5,468.2,429.2,  0.9,  1.2,  1.8,   239,   561,   772,  2.2,  2.2,  2.2,241.4,242.5,242.6,NA,NA,NA,NA
2023/10/23 16:14:30, 44.3,272.6,  2.3,240.1, 49.98,  1538,NA, 94606.0,    23.90, 33014,272.6,458.7,434.2,  0.8,  1.2,  1.7,   218,   550,   738,  2.3,  2.2,  2.2,240.1,242.1,242.4,NA,NA,NA,NA
2023/10/23 16:19:30, 44.3,263.9,  1.8,242.0, 50.08,  1235,NA, 94606.1,    24.00, 33014,263.9,451.5,433.1,  0.7,  1.0,  1.3,   184,   451,   563,  1.8,  1.7,  1.8,242.0,242.9,242.9,NA,NA,NA,NA
2023/10/23 16:24:30, 44.1,279.0,  1.6,241.8, 50.01,  1174,NA, 94606.2,    24.10, 33014,279.0,455.1,433.4,  0.6,  0.9,  1.3,   167,   409,   563,  1.6,  1.5,  1.6,241.8,243.0,242.9,NA,NA,NA,NA
2023/10/23 16:29:30, 43.9,257.0,  1.2,241.6, 50.00,   810,NA, 94606.3,    24.20, 33014,257.0,424.7,435.1,  0.4,  0.7,  0.9,   102,   297,   391,  1.2,  1.1,  1.1,241.6,242.7,242.4,NA,NA,NA,NA
2023/10/23 16:34:30, 43.5,236.3,  0.8,241.8, 50.03,   585,NA, 94606.4,    24.30, 33014,236.3,427.6,425.3,  0.3,  0.5,  0.7,    70,   213,   297,  0.8,  0.7,  0.8,241.8,242.9,242.5,NA,NA,NA,NA
2023/10/23 16:39:30, 43.0,253.8,  0.5,241.0, 49.98,   408,NA, 94606.4,    24.30, 33014,253.8,406.5,424.7,  0.2,  0.3,  0.5,    50,   121,   212,  0.5,  0.4,  0.5,241.0,242.3,241.8,NA,NA,NA,NA
2023/10/23 16:44:30, 42.8,216.0,  0.6,241.1, 49.90,   425,NA, 94606.4,    24.30, 33014,216.0,405.5,412.2,  0.3,  0.3,  0.5,    64,   121,   206,  0.6,  0.6,  0.6,241.1,242.0,241.6,NA,NA,NA,NA
2023/10/23 16:49:30, 42.5,231.7,  0.8,242.0, 50.02,   414,NA, 94606.5,    24.40, 33015,231.7,427.6,415.7,  0.2,  0.3,  0.5,    46,   128,   207,  0.8,  0.7,  0.8,242.0,243.3,242.8,NA,NA,NA,NA
2023/10/23 16:54:30, 42.3,245.7,  0.6,241.5, 49.92,   326,NA, 94606.5,    24.40, 33015,245.7,428.0,427.7,  0.1,  0.2,  0.3,    24,    85,   128,  0.6,  0.5,  0.5,241.5,242.4,242.0,NA,NA,NA,NA
2023/10/23 16:59:30, 42.0,238.9,  0.4,241.6, 49.87,   231,NA, 94606.5,    24.40, 33015,238.9,404.7,412.3,  0.1,  0.1,  0.2,    23,    40,    82,  0.4,  0.4,  0.5,241.6,242.6,242.0,NA,NA,NA,NA
2023/10/23 17:04:30, 41.7,220.3,  0.4,242.4, 50.04,   115,NA, 94606.5,    24.40, 33015,220.3,331.7,418.8,  0.0,  0.0,  0.1,     0,     0,    41,  0.4,  0.3,  0.4,242.4,243.1,242.6,NA,NA,NA,NA
2023/10/23 17:09:30, 41.6,220.3,  0.3,241.5, 49.89,   151,NA, 94606.5,    24.40, 33015,220.3,298.7,387.2,  0.0,  0.1,  0.2,     0,    29,    77,  0.3,  0.3,  0.4,241.5,242.3,242.0,NA,NA,NA,NA
2023/10/23 17:14:30, 41.3,238.0,  0.5,241.5, 49.92,   233,NA, 94606.6,    24.50, 33015,238.0,408.8,399.5,  0.1,  0.1,  0.3,    23,    40,   119,  0.5,  0.4,  0.5,241.5,242.2,242.1,NA,NA,NA,NA
2023/10/23 17:19:30, 41.3,231.9,  0.3,242.8, 50.06,   170,NA, 94606.6,    24.50, 33015,231.9,369.5,410.1,  0.0,  0.0,  0.2,     0,     0,    82,  0.3,  0.3,  0.3,242.8,243.8,243.4,NA,NA,NA,NA
2023/10/23 17:24:30, 41.1,240.5,  0.3,243.6, 50.06,    89,NA, 94606.6,    24.50, 33015,240.5,359.4,405.0,  0.0,  0.0,  0.1,     0,     0,    40,  0.3,  0.3,  0.4,243.6,244.4,244.2,NA,NA,NA,NA
2023/10/23 17:29:30, 40.9,273.4,  0.3,242.8, 49.98,    25,NA, 94606.6,    24.50, 33015,273.4,413.6,269.3,  0.0,  0.0,  0.0,     0,     0,     0,  0.3,  0.3,  0.3,242.8,243.7,243.6,NA,NA,NA,NA
2023/10/23 17:34:30, 40.8,240.9,  0.3,242.9, 50.03,     4,NA, 94606.6,    24.50, 33015,240.9,351.2,368.3,  0.0,  0.0,  0.0,     0,     0,     0,  0.3,  0.3,  0.3,242.9,243.8,243.3,NA,NA,NA,NA
2023/10/23 17:39:30, 40.9,274.9,  0.3,242.4, 49.99,     2,NA, 94606.6,    24.50, 33015,274.9,225.7,291.3,  0.0,  0.0,  0.0,     0,     0,     0,  0.3,  0.3,  0.3,242.4,243.3,242.7,NA,NA,NA,NA
2023/10/24 06:39:00, 32.5,308.4,  0.0,241.6, 49.98,     0,NA, 94606.6,     0.00, 33015,308.4,217.7,254.5,  0.0,  0.0,  0.0,     0,     0,     0,  0.0,  0.0,  0.0,241.6,243.6,241.8,NA,NA,NA,NA
2023/10/24 06:44:00, 33.3,324.0,  0.3,240.8, 49.99,    38,NA, 94606.6,     0.00, 33015,324.0,310.9,318.4,  0.0,  0.0,  0.0,     0,     0,     0,  0.3,  0.3,  0.3,240.8,241.5,240.8,NA,NA,NA,NA
2023/10/24 06:49:00, 34.5,360.5,  0.3,239.9, 49.98,    70,NA, 94606.6,     0.00, 33016,360.5,264.8,406.6,  0.0,  0.0,  0.0,     0,     0,     0,  0.3,  0.3,  0.3,239.9,240.3,239.7,NA,NA,NA,NA
2023/10/24 06:54:00, 35.6,226.7,  0.3,238.8, 49.98,    57,NA, 94606.6,     0.00, 33016,226.7,294.7,368.5,  0.0,  0.0,  0.0,     0,     0,     0,  0.3,  0.2,  0.3,238.8,239.3,238.9,NA,NA,NA,NA
2023/10/24 06:59:00, 36.7,376.2,  0.3,238.2, 49.98,    58,NA, 94606.6,     0.00, 33016,376.2,291.9,343.2,  0.0,  0.0,  0.1,     0,     0,    34,  0.3,  0.2,  0.3,238.2,238.7,238.1,NA,NA,NA,NA
2023/10/24 07:04:00, 37.7,217.8,  0.3,237.6, 50.01,   132,NA, 94606.6,     0.00, 33016,217.8,384.0,407.3,  0.0,  0.0,  0.1,     0,     0,    40,  0.3,  0.3,  0.3,237.6,238.4,237.8,NA,NA,NA,NA
2023/10/24 07:09:00, 38.6,224.3,  0.3,236.5, 50.00,   171,NA, 94606.6,     0.00, 33016,224.3,396.3,400.7,  0.0,  0.0,  0.2,     0,     0,    80,  0.3,  0.3,  0.3,236.5,237.7,236.9,NA,NA,NA,NA
2023/10/24 07:14:00, 39.4,227.7,  0.3,236.0, 50.01,   179,NA, 94606.7,     0.10, 33016,227.7,395.5,435.4,  0.0,  0.0,  0.2,     0,     0,    87,  0.3,  0.3,  0.3,236.0,236.9,236.6,NA,NA,NA,NA
2023/10/24 07:19:00, 40.2,220.7,  0.4,235.7, 50.01,   175,NA, 94606.7,     0.10, 33016,220.7,341.3,426.2,  0.0,  0.0,  0.2,     0,     0,    85,  0.4,  0.3,  0.4,235.7,236.6,235.6,NA,NA,NA,NA
2023/10/24 07:24:00, 41.3,259.6,  0.5,235.7, 50.07,   282,NA, 94606.7,     0.10, 33016,259.6,385.5,410.0,  0.1,  0.2,  0.3,    25,    77,   123,  0.5,  0.4,  0.5,235.7,236.3,236.2,NA,NA,NA,NA
2023/10/24 07:29:00, 42.4,238.5,  0.7,235.0, 50.00,   431,NA, 94606.7,     0.10, 33016,238.5,440.8,444.1,  0.2,  0.3,  0.4,    47,   132,   177,  0.7,  0.7,  0.8,235.0,235.8,235.1,NA,NA,NA,NA
2023/10/24 07:34:00, 43.4,214.3,  0.6,234.5, 50.06,   455,NA, 94606.8,     0.20, 33016,214.3,433.2,450.1,  0.3,  0.3,  0.4,    64,   129,   180,  0.6,  0.6,  0.6,234.5,235.0,234.3,NA,NA,NA,NA
2023/10/24 07:39:00, 44.4,228.4,  0.8,233.5, 50.00,   509,NA, 94606.8,     0.20, 33016,228.4,453.0,449.0,  0.3,  0.3,  0.5,    68,   135,   224,  0.8,  0.7,  0.8,233.5,234.2,233.4,NA,NA,NA,NA
2023/10/24 07:44:00, 45.2,230.3,  0.9,232.9, 50.05,   538,NA, 94606.8,     0.20, 33016,230.3,428.4,455.9,  0.3,  0.4,  0.5,    69,   171,   227,  0.9,  0.8,  0.9,232.9,233.8,232.9,NA,NA,NA,NA
2023/10/24 07:49:00, 46.0,257.6,  0.8,233.2, 50.04,   576,NA, 94606.9,     0.30, 33017,257.6,434.8,453.7,  0.3,  0.4,  0.5,    77,   173,   226,  0.8,  0.8,  0.8,233.2,233.3,232.9,NA,NA,NA,NA
2023/10/24 07:54:00, 46.8,273.7,  0.9,231.0, 49.87,   617,NA, 94606.9,     0.30, 33017,273.7,448.8,445.6,  0.3,  0.4,  0.6,    82,   179,   267,  0.9,  0.8,  0.9,231.0,231.9,231.3,NA,NA,NA,NA
2023/10/24 07:59:00, 47.5,234.8,  1.7,231.4, 49.98,  1117,NA, 94607.0,     0.40, 33017,234.8,451.7,463.1,  0.8,  0.9,  1.1,   187,   406,   509,  1.7,  1.6,  1.7,231.4,232.3,231.9,NA,NA,NA,NA
2023/10/24 08:04:00, 48.5,250.0,  1.9,233.4, 50.09,  1339,NA, 94607.1,     0.50, 33017,250.0,463.1,448.3,  0.9,  1.1,  1.3,   225,   509,   582,  1.9,  1.9,  2.0,233.4,234.0,233.8,NA,NA,NA,NA
2023/10/24 08:09:00, 49.6,287.8,  2.4,234.1, 49.93,  1712,NA, 94607.2,     0.60, 33017,287.8,467.2,445.3,  1.0,  1.4,  1.7,   287,   654,   757,  2.4,  2.3,  2.4,234.1,234.9,234.9,NA,NA,NA,NA
2023/10/24 08:14:00, 47.2,287.9,  2.6,234.8, 50.08,  1810,NA, 94607.4,     0.80, 33017,287.9,448.9,454.6,  1.1,  1.5,  1.8,   316,   673,   818,  2.6,  2.5,  2.6,234.8,235.6,234.8,NA,NA,NA,NA
2023/10/24 08:19:00, 44.9,268.7,  2.0,233.6, 50.14,  1352,NA, 94607.5,     0.90, 33017,268.7,449.3,439.1,  0.9,  1.1,  1.4,   241,   494,   614,  2.0,  1.9,  1.9,233.6,235.3,234.9,NA,NA,NA,NA
2023/10/24 08:24:00, 43.8,272.1,  1.7,230.5, 49.88,  1087,NA, 94607.6,     1.00, 33017,272.1,442.8,432.8,  0.7,  0.9,  1.1,   190,   398,   476,  1.7,  1.6,  1.6,230.5,231.7,231.7,NA,NA,NA,NA
2023/10/24 08:29:00, 43.2,270.9,  1.8,233.4, 49.98,  1292,NA, 94607.7,     1.10, 33017,270.9,449.5,447.8,  0.8,  1.0,  1.2,   216,   449,   537,  1.8,  1.7,  1.8,233.4,234.6,234.3,NA,NA,NA,NA
2023/10/24 08:34:00, 42.9,273.8,  1.9,232.2, 49.98,  1233,NA, 94607.8,     1.20, 33017,273.8,441.9,447.3,  0.8,  1.0,  1.2,   219,   441,   536,  1.9,  1.8,  1.9,232.2,233.5,232.8,NA,NA,NA,NA
2023/10/24 08:39:00, 42.7,282.4,  1.9,230.9, 49.92,  1288,NA, 94607.9,     1.30, 33017,282.4,442.7,448.1,  0.8,  1.1,  1.3,   225,   486,   582,  1.9,  1.8,  1.9,230.9,232.0,231.6,NA,NA,NA,NA
2023/10/24 08:44:00, 42.3,267.1,  1.4,231.1, 49.98,   971,NA, 94608.0,     1.40, 33017,267.1,448.5,438.8,  0.6,  0.8,  1.0,   160,   358,   438,  1.4,  1.3,  1.4,231.1,232.1,231.5,NA,NA,NA,NA
2023/10/24 08:49:00, 42.1,264.9,  2.1,230.6, 50.00,  1441,NA, 94608.1,     1.50, 33018,264.9,458.5,432.1,  1.0,  1.2,  1.4,   264,   550,   604,  2.1,  2.0,  2.0,230.6,231.5,231.1,NA,NA,NA,NA
2023/10/24 08:54:00, 42.4,279.2,  2.1,232.3, 49.94,  1415,NA, 94608.2,     1.60, 33018,279.2,457.4,454.5,  0.9,  1.2,  1.3,   251,   548,   590,  2.1,  2.0,  2.1,232.3,233.7,233.6,NA,NA,NA,NA
2023/10/24 08:59:00, 42.4,280.6,  2.4,230.9, 49.90,  1637,NA, 94608.4,     1.80, 33018,280.6,431.2,434.0,  1.0,  1.4,  1.7,   280,   603,   737,  2.4,  2.3,  2.4,230.9,232.6,232.3,NA,NA,NA,NA
2023/10/24 09:04:00, 42.7,277.7,  3.0,230.7, 49.98,  2010,NA, 94608.5,     1.90, 33018,277.7,463.7,444.5,  1.2,  1.6,  2.0,   333,   741,   889,  3.0,  2.9,  3.0,230.7,231.9,231.8,NA,NA,NA,NA
2023/10/24 09:09:00, 43.1,233.7,  3.4,233.3, 49.89,  2293,NA, 94608.7,     2.10, 33018,233.7,433.0,456.0,  1.8,  2.1,  2.2,   420,   909,  1003,  3.4,  3.2,  3.3,233.3,234.6,234.6,NA,NA,NA,NA
2023/10/24 09:14:00, 43.3,257.5,  2.9,233.4, 50.04,  2009,NA, 94608.9,     2.30, 33018,257.5,457.1,444.7,  1.4,  1.7,  2.0,   360,   777,   889,  2.9,  2.8,  2.8,233.4,235.0,234.9,NA,NA,NA,NA
2023/10/24 09:19:00, 43.7,241.1,  3.9,233.2, 49.98,  2756,NA, 94609.1,     2.50, 33018,241.1,427.1,428.3,  2.1,  2.5,  2.8,   506,  1067,  1199,  3.9,  3.8,  3.9,233.2,234.8,234.8,NA,NA,NA,NA
2023/10/24 09:24:00, 44.4,264.6,  4.9,233.7, 49.96,  3451,NA, 94609.4,     2.80, 33018,264.6,439.6,430.3,  2.5,  3.1,  3.4,   661,  1362,  1463,  4.9,  4.8,  4.8,233.7,235.0,235.8,NA,NA,NA,NA
2023/10/24 09:29:00, 45.0,259.1,  4.7,233.9, 49.93,  3370,NA, 94609.7,     3.10, 33018,259.1,438.0,425.0,  2.5,  3.0,  3.4,   647,  1314,  1445,  4.7,  4.6,  4.6,233.9,235.7,236.1,NA,NA,NA,NA
2023/10/24 09:34:00, 45.5,258.0,  5.0,235.9, 50.00,  3618,NA, 94609.9,     3.30, 33018,258.0,432.2,425.1,  2.8,  3.3,  3.6,   722,  1426,  1530,  5.0,  4.9,  5.0,235.9,237.6,237.7,NA,NA,NA,NA
2023/10/24 09:39:00, 45.8,260.4,  5.2,238.8, 49.96,  3748,NA, 94610.2,     3.60, 33018,260.4,430.7,428.4,  2.9,  3.5,  3.7,   755,  1507,  1585,  5.2,  5.1,  5.2,238.8,240.0,240.9,NA,NA,NA,NA
2023/10/24 09:44:00, 46.2,263.9,  5.2,238.5, 50.00,  3738,NA, 94610.6,     4.00, 33018,263.9,442.4,431.8,  2.8,  3.3,  3.7,   738,  1459,  1597,  5.2,  5.1,  5.2,238.5,239.9,240.4,NA,NA,NA,NA
2023/10/24 09:49:00, 46.4,259.8,  5.4,238.1, 50.03,  3850,NA, 94610.9,     4.30, 33019,259.8,435.3,419.6,  3.0,  3.5,  3.9,   779,  1523,  1636,  5.4,  5.2,  5.3,238.1,239.6,240.1,NA,NA,NA,NA
2023/10/24 09:54:00, 46.8,260.2,  5.7,238.0, 50.01,  3982,NA, 94611.2,     4.60, 33019,260.2,427.9,414.5,  3.1,  3.7,  4.1,   806,  1583,  1699,  5.7,  5.5,  5.6,238.0,239.9,239.9,NA,NA,NA,NA
2023/10/24 09:59:00, 47.1,259.5,  5.6,238.4, 50.03,  4015,NA, 94611.5,     4.90, 33019,259.5,429.3,418.3,  3.1,  3.7,  4.1,   804,  1588,  1715,  5.6,  5.6,  5.6,238.4,239.6,240.4,NA,NA,NA,NA
2023/10/24 10:04:00, 47.4,251.2,  5.8,238.5, 50.03,  4163,NA, 94611.9,     5.30, 33019,251.2,421.5,414.0,  3.3,  3.9,  4.3,   828,  1643,  1780,  5.8,  5.7,  5.8,238.5,239.9,240.5,NA,NA,NA,NA
2023/10/24 10:09:00, 47.6,251.1,  5.9,237.7, 49.98,  4285,NA, 94612.2,     5.60, 33019,251.1,427.1,409.4,  3.4,  4.0,  4.4,   853,  1708,  1801,  5.9,  5.9,  5.9,237.7,239.2,240.1,NA,NA,NA,NA
2023/10/24 10:14:00, 47.7,253.9,  6.1,238.2, 50.03,  4313,NA, 94612.6,     6.00, 33019,253.9,424.3,416.5,  3.4,  4.1,  4.4,   863,  1739,  1832,  6.1,  5.9,  6.0,238.2,239.7,240.7,NA,NA,NA,NA
2023/10/24 10:19:00, 48.1,251.4,  6.3,238.3, 50.04,  4476,NA, 94612.9,     6.30, 33019,251.4,424.1,417.3,  3.6,  4.2,  4.6,   905,  1781,  1919,  6.3,  6.1,  6.2,238.3,239.9,240.7,NA,NA,NA,NA
2023/10/24 10:24:00, 48.3,249.0,  6.3,236.7, 50.03,  4561,NA, 94613.3,     6.70, 33019,249.0,421.3,410.1,  3.7,  4.3,  4.7,   921,  1811,  1927,  6.3,  6.2,  6.3,236.7,237.9,239.3,NA,NA,NA,NA
2023/10/24 10:29:00, 48.7,253.4,  6.5,236.4, 49.99,  4664,NA, 94613.7,     7.10, 33019,253.4,423.0,411.8,  3.7,  4.4,  4.8,   937,  1861,  1976,  6.5,  6.5,  6.5,236.4,238.0,239.0,NA,NA,NA,NA
2023/10/24 10:34:00, 48.9,255.1,  6.4,236.3, 50.00,  4486,NA, 94614.1,     7.50, 33019,255.1,421.6,410.4,  3.5,  4.3,  4.6,   892,  1812,  1887,  6.4,  6.2,  6.3,236.3,237.7,238.9,NA,NA,NA,NA
2023/10/24 10:39:00, 49.0,249.7,  6.2,236.7, 50.03,  4451,NA, 94614.5,     7.90, 33019,249.7,430.2,425.3,  3.5,  4.1,  4.5,   873,  1763,  1913,  6.2,  6.1,  6.2,236.7,238.4,239.2,NA,NA,NA,NA
2023/10/24 10:44:00, 49.3,253.4,  6.6,236.9, 50.01,  4722,NA, 94614.9,     8.30, 33019,253.4,416.8,411.9,  3.7,  4.6,  4.9,   937,  1917,  2018,  6.6,  6.5,  6.6,236.9,238.2,239.5,NA,NA,NA,NA
2023/10/24 10:49:00, 49.0,250.9,  6.8,236.9, 49.99,  4832,NA, 94615.2,     8.60, 33020,250.9,415.8,408.2,  3.8,  4.7,  5.0,   953,  1954,  2041,  6.8,  6.7,  6.7,236.9,238.3,239.6,NA,NA,NA,NA
2023/10/24 10:54:00, 49.3,244.1,  6.9,238.5, 50.05,  5011,NA, 94615.6,     9.00, 33020,244.1,418.0,410.4,  4.1,  4.8,  5.2,  1000,  2006,  2134,  6.9,  6.8,  6.9,238.5,239.5,241.1,NA,NA,NA,NA
2023/10/24 10:59:00, 49.5,244.3,  6.8,238.4, 50.04,  4889,NA, 94616.0,     9.40, 33020,244.3,424.4,392.2,  4.0,  4.6,  5.3,   977,  1952,  2078,  6.8,  6.8,  6.8,238.4,239.4,240.9,NA,NA,NA,NA
2023/10/24 11:04:00, 49.2,225.2,  2.7,237.4, 49.98,  1890,NA, 94616.3,     9.70, 33020,225.2,421.2,404.0,  1.3,  1.8,  2.2,   292,   758,   888,  2.7,  2.6,  2.7,237.4,238.7,239.1,NA,NA,NA,NA
2023/10/24 11:09:00, 48.1,235.6,  3.3,238.0, 50.01,  2297,NA, 94616.5,     9.90, 33020,235.6,429.3,430.4,  1.7,  2.1,  2.4,   400,   901,  1032,  3.3,  3.3,  3.3,238.0,239.1,239.9,NA,NA,NA,NA
2023/10/24 11:14:00, 48.8,247.4,  7.7,238.3, 49.95,  5526,NA, 94616.9,    10.30, 33020,247.4,420.9,409.5,  4.5,  5.3,  5.7,  1113,  2230,  2334,  7.7,  7.7,  7.7,238.3,240.1,242.0,NA,NA,NA,NA
2023/10/24 11:19:00, 49.4,239.7,  7.8,239.1, 50.05,  5506,NA, 94617.3,    10.70, 33020,239.7,412.1,406.8,  4.6,  5.4,  5.7,  1102,  2225,  2318,  7.8,  7.5,  7.6,239.1,240.3,242.5,NA,NA,NA,NA
2023/10/24 11:24:00, 49.4,245.3,  6.9,238.7, 50.01,  5012,NA, 94617.7,    11.10, 33020,245.3,371.2,393.6,  4.3,  5.3,  5.6,  1054,  1967,  2204,  6.9,  6.9,  6.9,238.7,240.3,241.8,NA,NA,NA,NA
2023/10/24 11:29:00, 50.1,237.9,  7.9,238.5, 50.07,  5662,NA, 94618.1,    11.50, 33020,237.9,403.2,391.5,  4.8,  5.7,  6.1,  1141,  2298,  2388,  7.9,  7.8,  7.8,238.5,240.5,242.0,NA,NA,NA,NA
2023/10/24 11:34:00, 50.1,237.4,  7.9,238.1, 50.03,  5651,NA, 94618.6,    12.00, 33020,237.4,397.4,384.6,  4.9,  5.7,  6.2,  1163,  2265,  2384,  7.9,  7.7,  7.7,238.1,240.2,241.9,NA,NA,NA,NA
2023/10/24 11:39:00, 50.0,237.6,  7.9,238.5, 50.05,  5666,NA, 94619.1,    12.50, 33020,237.6,403.7,390.9,  4.9,  5.7,  6.2,  1164,  2301,  2423,  7.9,  7.7,  7.8,238.5,240.5,242.0,NA,NA,NA,NA
2023/10/24 11:44:00, 50.0,239.5,  8.0,239.1, 50.03,  5633,NA, 94619.5,    12.90, 33020,239.5,399.5,392.6,  4.8,  5.7,  6.1,  1149,  2277,  2394,  8.0,  7.7,  7.8,239.1,241.0,242.4,NA,NA,NA,NA
2023/10/24 11:49:00, 49.9,237.2,  6.2,239.0, 50.00,  4469,NA, 94620.0,    13.40, 33021,237.2,391.6,383.4,  3.7,  4.7,  5.0,   877,  1840,  1917,  6.2,  6.2,  6.2,239.0,241.0,242.3,NA,NA,NA,NA
2023/10/24 11:54:00, 49.7,235.5,  7.1,238.3, 50.01,  5127,NA, 94620.3,    13.70, 33021,235.5,399.3,381.8,  4.3,  5.3,  5.7,  1012,  2116,  2176,  7.1,  7.0,  7.0,238.3,240.3,241.8,NA,NA,NA,NA
2023/10/24 11:59:00, 49.5,234.6,  8.2,237.5, 50.09,  5826,NA, 94620.6,    14.00, 33021,234.6,405.5,418.4,  4.8,  5.9,  5.9,  1126,  2392,  2468,  8.2,  8.1,  8.1,237.5,239.2,241.0,NA,NA,NA,NA
2023/10/24 12:04:00, 49.6,225.5,  5.9,237.1, 49.94,  4215,NA, 94621.0,    14.40, 33021,225.5,413.1,400.3,  3.6,  4.1,  4.5,   811,  1693,  1801,  5.9,  5.8,  5.8,237.1,239.3,240.3,NA,NA,NA,NA
2023/10/24 12:09:00, 49.0,261.0,  3.2,236.4, 50.02,  2270,NA, 94621.2,    14.60, 33021,261.0,423.4,423.4,  1.5,  2.1,  2.4,   391,   889,  1016,  3.2,  3.1,  3.1,236.4,238.4,238.9,NA,NA,NA,NA
2023/10/24 12:14:00, 49.1,222.5,  8.2,236.2, 50.01,  5864,NA, 94621.6,    15.00, 33021,222.5,414.0,401.2,  5.0,  5.8,  6.3,  1112,  2401,  2527,  8.2,  8.1,  8.1,236.2,238.9,240.7,NA,NA,NA,NA
2023/10/24 12:19:00, 50.6,215.7,  7.5,237.9, 49.99,  5294,NA, 94622.1,    15.50, 33021,215.7,395.0,382.6,  4.6,  5.6,  6.1,   992,  2212,  2333,  7.5,  7.4,  7.4,237.9,239.7,241.6,NA,NA,NA,NA
2023/10/24 12:24:00, 50.6,215.2,  8.5,237.8, 50.05,  6024,NA, 94622.5,    15.90, 33021,215.2,389.4,383.0,  5.4,  6.4,  6.8,  1162,  2492,  2604,  8.5,  8.2,  8.3,237.8,240.1,242.5,NA,NA,NA,NA
2023/10/24 12:29:00, 50.6,221.5,  7.6,237.1, 49.93,  5350,NA, 94623.0,    16.40, 33021,221.5,418.4,410.0,  4.0,  5.1,  5.7,   886,  2133,  2337,  7.6,  7.5,  7.5,237.1,239.4,241.8,NA,NA,NA,NA
2023/10/24 12:34:00, 49.9,218.6,  4.5,238.1, 49.98,  3187,NA, 94623.4,    16.80, 33021,218.6,422.3,390.7,  2.6,  3.0,  3.7,   568,  1266,  1445,  4.5,  4.4,  4.5,238.1,240.1,241.0,NA,NA,NA,NA
